Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","1999","1999","TJ","1161","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2000","2000","TJ","1187","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2001","2001","TJ","1209","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2002","2002","TJ","1227","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2003","2003","TJ","1243","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2004","2004","TJ","1257","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2005","2005","TJ","1271","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2006","2006","TJ","1286","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2007","2007","TJ","1301","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2008","2008","TJ","1317","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2009","2009","TJ","1336","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2010","2010","TJ","1359","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2011","2011","TJ","1386","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","1416","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","1449","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","1522","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","1583","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","1589","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","1581","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","1600","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","1594","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","1496","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","1532","E","Estimated value"
"BE","Bioenergy","516","Namibia","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","1521","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1990","1990","TJ","763","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1991","1991","TJ","916","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1992","1992","TJ","946","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1993","1993","TJ","975","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1994","1994","TJ","1004","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1995","1995","TJ","1034","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1996","1996","TJ","1066","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1997","1997","TJ","1099","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1998","1998","TJ","1132","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","1999","1999","TJ","1161","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2000","2000","TJ","1187","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2001","2001","TJ","1209","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2002","2002","TJ","1227","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2003","2003","TJ","1243","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2004","2004","TJ","1257","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2005","2005","TJ","1271","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2006","2006","TJ","1286","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2007","2007","TJ","1301","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2008","2008","TJ","1317","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2009","2009","TJ","1336","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2010","2010","TJ","1359","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2011","2011","TJ","1386","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","1416","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","1449","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","1522","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","1583","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","1589","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","1581","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","1600","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","1594","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","1496","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","1532","E","Estimated value"
"BE","Bioenergy","516","Namibia","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","1521","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","1999","1999","TJ","69","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2000","2000","TJ","137","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2001","2001","TJ","206","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2002","2002","TJ","275","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2003","2003","TJ","343","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2004","2004","TJ","412","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2005","2005","TJ","419","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2006","2006","TJ","431","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2007","2007","TJ","374","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2008","2008","TJ","393","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2009","2009","TJ","352","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2010","2010","TJ","403","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2011","2011","TJ","432","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2012","2012","TJ","434","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2013","2013","TJ","500","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2014","2014","TJ","519","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2015","2015","TJ","542","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2016","2016","TJ","562","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2017","2017","TJ","584","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2018","2018","TJ","803","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2019","2019","TJ","876","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2020","2020","TJ","949","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2021","2021","TJ","942","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6519","Animal waste","2022","2022","TJ","1070","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","1999","1999","TJ","69","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2000","2000","TJ","137","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2001","2001","TJ","206","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2002","2002","TJ","275","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2003","2003","TJ","343","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2004","2004","TJ","412","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2005","2005","TJ","419","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2006","2006","TJ","431","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2007","2007","TJ","374","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2008","2008","TJ","393","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2009","2009","TJ","352","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2010","2010","TJ","403","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2011","2011","TJ","432","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2012","2012","TJ","434","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2013","2013","TJ","500","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2014","2014","TJ","519","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2015","2015","TJ","542","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2016","2016","TJ","562","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2017","2017","TJ","584","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2018","2018","TJ","803","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2019","2019","TJ","876","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2020","2020","TJ","949","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2021","2021","TJ","942","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6519","Animal waste","2022","2022","TJ","1070","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1990","1990","TJ","676","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1991","1991","TJ","687","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1992","1992","TJ","702","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1993","1993","TJ","717","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1994","1994","TJ","732","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1995","1995","TJ","746","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1996","1996","TJ","761","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1997","1997","TJ","779","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1998","1998","TJ","794","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","1999","1999","TJ","808","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2000","2000","TJ","826","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2001","2001","TJ","856","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2002","2002","TJ","885","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2003","2003","TJ","914","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2004","2004","TJ","942","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2005","2005","TJ","973","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2006","2006","TJ","1006","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2007","2007","TJ","1039","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2008","2008","TJ","1109","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2009","2009","TJ","1150","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2010","2010","TJ","1192","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2011","2011","TJ","1236","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","1325","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","1376","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","1420","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","1493","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","1535","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","1593","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","1652","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","1711","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","1800","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","1858","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","1932","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1990","1990","TJ","676","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1991","1991","TJ","687","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1992","1992","TJ","702","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1993","1993","TJ","717","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1994","1994","TJ","732","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1995","1995","TJ","746","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1996","1996","TJ","761","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1997","1997","TJ","779","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1998","1998","TJ","794","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","1999","1999","TJ","808","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2000","2000","TJ","826","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2001","2001","TJ","856","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2002","2002","TJ","885","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2003","2003","TJ","914","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2004","2004","TJ","942","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2005","2005","TJ","973","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2006","2006","TJ","1006","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2007","2007","TJ","1039","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2008","2008","TJ","1109","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2009","2009","TJ","1150","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2010","2010","TJ","1192","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2011","2011","TJ","1236","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2012","2012","TJ","1325","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2013","2013","TJ","1376","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2014","2014","TJ","1420","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2015","2015","TJ","1486","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2016","2016","TJ","1535","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2017","2017","TJ","1593","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2018","2018","TJ","1652","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2019","2019","TJ","1711","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2020","2020","TJ","1800","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2021","2021","TJ","1858","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6524","Charcoal","2022","2022","TJ","1932","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1990","1990","TJ","42478","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1991","1991","TJ","43903","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1992","1992","TJ","45401","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1993","1993","TJ","46972","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1994","1994","TJ","48626","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1995","1995","TJ","50270","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1996","1996","TJ","51942","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1997","1997","TJ","66311","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1998","1998","TJ","67800","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","1999","1999","TJ","69526","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2000","2000","TJ","71299","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2001","2001","TJ","73994","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2002","2002","TJ","74816","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2003","2003","TJ","76647","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2004","2004","TJ","69499","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2005","2005","TJ","63963","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2006","2006","TJ","57505","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2007","2007","TJ","51969","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2008","2008","TJ","46885","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2009","2009","TJ","48621","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2010","2010","TJ","50460","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2011","2011","TJ","52277","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","56004","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","58188","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","57432","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","59699","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","61004","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","49742","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","60992","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","63433","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","65915","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","66063","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","71143","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1990","1990","TJ","51837","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1991","1991","TJ","53541","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1992","1992","TJ","56514","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1993","1993","TJ","58582","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1994","1994","TJ","60380","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1995","1995","TJ","62325","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1996","1996","TJ","64303","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1997","1997","TJ","66315","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1998","1998","TJ","67802","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","1999","1999","TJ","69529","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2000","2000","TJ","71303","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2001","2001","TJ","73994","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2002","2002","TJ","74819","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2003","2003","TJ","76647","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2004","2004","TJ","71253","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2005","2005","TJ","65772","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2006","2006","TJ","59378","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2007","2007","TJ","53896","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2008","2008","TJ","47358","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2009","2009","TJ","49112","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2010","2010","TJ","50927","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2011","2011","TJ","52805","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2012","2012","TJ","56570","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2013","2013","TJ","58776","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2014","2014","TJ","60071","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2015","2015","TJ","63457","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2016","2016","TJ","65581","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2017","2017","TJ","54496","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2018","2018","TJ","65932","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2019","2019","TJ","68537","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2020","2020","TJ","71283","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2021","2021","TJ","71481","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6525","Fuelwood","2022","2022","TJ","76703","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","1999","1999","TJ","76","E","Estimated value"
