Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","430","Liberia","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","31.122","E","Estimated value",""
"GF","Emissions from Forests","430","Liberia","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","13660.5869","E","Estimated value",""
"GF","Emissions from Forests","430","Liberia","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","31.122","E","Estimated value",""
"GF","Emissions from Forests","430","Liberia","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","13660.5869","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1990","1990","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1991","1991","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1992","1992","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1993","1993","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1994","1994","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1995","1995","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1996","1996","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1997","1997","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1998","1998","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","1999","1999","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2000","2000","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2001","2001","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2002","2002","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2003","2003","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2004","2004","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2005","2005","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2006","2006","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2007","2007","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2008","2008","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2009","2009","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2010","2010","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2011","2011","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","217","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","0","E","Estimated value",""
"GF","Emissions from Forests","434","Libya","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1990","1990","3050","FAO TIER 1","1000 ha","13693.45","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1990","1990","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1991","1991","3050","FAO TIER 1","1000 ha","13627.172","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1991","1991","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1992","1992","3050","FAO TIER 1","1000 ha","13560.894","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1992","1992","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1993","1993","3050","FAO TIER 1","1000 ha","13494.616","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1994","1994","3050","FAO TIER 1","1000 ha","13428.338","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1995","1995","3050","FAO TIER 1","1000 ha","13362.06","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1996","1996","3050","FAO TIER 1","1000 ha","13295.782","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1997","1997","3050","FAO TIER 1","1000 ha","13229.504","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1998","1998","3050","FAO TIER 1","1000 ha","13163.226","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","1999","1999","3050","FAO TIER 1","1000 ha","13096.948","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2000","2000","3050","FAO TIER 1","1000 ha","13030.67","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","-1457.7823","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2001","2001","3050","FAO TIER 1","1000 ha","12983.801","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2002","2002","3050","FAO TIER 1","1000 ha","12936.932","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2003","2003","3050","FAO TIER 1","1000 ha","12890.063","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2004","2004","3050","FAO TIER 1","1000 ha","12843.194","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2005","2005","3050","FAO TIER 1","1000 ha","12796.325","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2006","2006","3050","FAO TIER 1","1000 ha","12749.456","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2007","2007","3050","FAO TIER 1","1000 ha","12702.587","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2007","2007","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2008","2008","3050","FAO TIER 1","1000 ha","12655.718","E","Estimated value",""
