Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2014","2014","kg/ha","17.4639","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2015","2015","kg/ha","54.5952","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2015","2015","kg/ha","10.4844","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2015","2015","kg/ha","17.1051","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2016","2016","kg/ha","53.4272","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2016","2016","kg/ha","9.5244","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2016","2016","kg/ha","16.4965","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2017","2017","kg/ha","63.7847","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2017","2017","kg/ha","10.6412","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2017","2017","kg/ha","17.2437","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2018","2018","kg/ha","57.6475","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2018","2018","kg/ha","9.9979","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2018","2018","kg/ha","16.897","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2019","2019","kg/ha","65.5149","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2019","2019","kg/ha","11.5275","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2019","2019","kg/ha","22.1721","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2020","2020","kg/ha","67.1594","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2020","2020","kg/ha","10.1671","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2020","2020","kg/ha","22.6031","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2021","2021","kg/ha","70.1073","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2021","2021","kg/ha","12.0568","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2021","2021","kg/ha","24.6781","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7276","Cropland nitrogen per unit area","5079","Input","2022","2022","kg/ha","70.2606","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7281","Cropland phosphorus per unit area","5079","Input","2022","2022","kg/ha","12.0679","E","Estimated value",""
"ESB","Cropland Nutrient Balance","748","Eswatini","7283","Cropland potassium per unit area","5079","Input","2022","2022","kg/ha","24.6943","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1993","1993","kg/ha","22.5698","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1993","1993","kg/ha","2.8515","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1993","1993","kg/ha","5.2423","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1994","1994","kg/ha","24.5067","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1994","1994","kg/ha","4.1755","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1994","1994","kg/ha","5.6775","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1995","1995","kg/ha","26.8908","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1995","1995","kg/ha","4.677","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1995","1995","kg/ha","5.3734","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1996","1996","kg/ha","31.6169","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1996","1996","kg/ha","5.0252","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1996","1996","kg/ha","5.594","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1997","1997","kg/ha","29.9444","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1997","1997","kg/ha","4.2772","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1997","1997","kg/ha","5.8316","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1998","1998","kg/ha","31.3513","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1998","1998","kg/ha","4.8583","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1998","1998","kg/ha","6.3189","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","1999","1999","kg/ha","30.6857","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","1999","1999","kg/ha","4.7634","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","1999","1999","kg/ha","6.236","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2000","2000","kg/ha","31.3469","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2000","2000","kg/ha","4.4327","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2000","2000","kg/ha","5.8783","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2001","2001","kg/ha","33.4835","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2001","2001","kg/ha","4.6076","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2001","2001","kg/ha","6.3671","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2002","2002","kg/ha","34.2654","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2002","2002","kg/ha","4.6777","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2002","2002","kg/ha","6.5211","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2003","2003","kg/ha","25.3008","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2003","2003","kg/ha","2.1057","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2003","2003","kg/ha","5.816","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2004","2004","kg/ha","30.3872","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2004","2004","kg/ha","3.9237","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2004","2004","kg/ha","5.6196","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2005","2005","kg/ha","30.6181","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2005","2005","kg/ha","3.5735","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2005","2005","kg/ha","5.1808","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2006","2006","kg/ha","30.6646","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2006","2006","kg/ha","3.2896","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2006","2006","kg/ha","5.7532","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2007","2007","kg/ha","32.323","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2007","2007","kg/ha","4.4807","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2007","2007","kg/ha","6.0138","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2008","2008","kg/ha","35.0403","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2008","2008","kg/ha","4.6614","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2008","2008","kg/ha","7.3122","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2009","2009","kg/ha","36.2853","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2009","2009","kg/ha","4.8036","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2009","2009","kg/ha","7.9465","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2010","2010","kg/ha","36.904","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2010","2010","kg/ha","5.2607","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2010","2010","kg/ha","7.9367","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2011","2011","kg/ha","37.6785","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2011","2011","kg/ha","5.0863","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2011","2011","kg/ha","7.5093","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2012","2012","kg/ha","44.1136","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2012","2012","kg/ha","6.3934","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2012","2012","kg/ha","7.6443","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2013","2013","kg/ha","41.5485","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2013","2013","kg/ha","5.7433","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2013","2013","kg/ha","7.7705","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2014","2014","kg/ha","43.6031","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2014","2014","kg/ha","5.8861","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2014","2014","kg/ha","8.2285","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2015","2015","kg/ha","46.5883","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2015","2015","kg/ha","6.5319","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2015","2015","kg/ha","8.0342","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2016","2016","kg/ha","48.9965","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2016","2016","kg/ha","6.5016","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2016","2016","kg/ha","8.2577","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2017","2017","kg/ha","52.3957","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2017","2017","kg/ha","6.8337","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2017","2017","kg/ha","8.2199","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2018","2018","kg/ha","47.0935","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2018","2018","kg/ha","6.2299","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2018","2018","kg/ha","7.0284","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2019","2019","kg/ha","49.7018","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2019","2019","kg/ha","5.5991","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2019","2019","kg/ha","7.5344","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2020","2020","kg/ha","54.6561","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2020","2020","kg/ha","7.3599","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2020","2020","kg/ha","7.3035","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2021","2021","kg/ha","51.6931","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2021","2021","kg/ha","7.0783","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2021","2021","kg/ha","7.2973","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7276","Cropland nitrogen per unit area","5079","Input","2022","2022","kg/ha","56.3986","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7281","Cropland phosphorus per unit area","5079","Input","2022","2022","kg/ha","8.3118","E","Estimated value",""
"ESB","Cropland Nutrient Balance","231","Ethiopia","7283","Cropland potassium per unit area","5079","Input","2022","2022","kg/ha","7.5057","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1961","1961","kg/ha","12.5041","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1961","1961","kg/ha","2.4881","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1961","1961","kg/ha","6.5588","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1962","1962","kg/ha","11.7121","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1962","1962","kg/ha","2.3013","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1962","1962","kg/ha","6.0457","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1963","1963","kg/ha","11.1494","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1963","1963","kg/ha","2.1624","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1963","1963","kg/ha","5.6507","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1964","1964","kg/ha","10.6098","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1964","1964","kg/ha","2.0323","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1964","1964","kg/ha","5.2973","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1965","1965","kg/ha","10.2643","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1965","1965","kg/ha","1.9412","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1965","1965","kg/ha","5.0512","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1966","1966","kg/ha","9.9121","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1966","1966","kg/ha","1.8609","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1966","1966","kg/ha","4.825","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1967","1967","kg/ha","9.5467","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1967","1967","kg/ha","1.7749","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1967","1967","kg/ha","4.5876","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1968","1968","kg/ha","9.2998","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1968","1968","kg/ha","1.7154","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1968","1968","kg/ha","4.4131","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1969","1969","kg/ha","9.0548","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1969","1969","kg/ha","1.6565","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1969","1969","kg/ha","4.2338","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1970","1970","kg/ha","8.898","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1970","1970","kg/ha","1.6128","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1970","1970","kg/ha","4.1028","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1971","1971","kg/ha","8.7063","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1971","1971","kg/ha","1.5572","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1971","1971","kg/ha","3.9542","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1972","1972","kg/ha","8.4763","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1972","1972","kg/ha","1.5327","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1972","1972","kg/ha","3.879","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1973","1973","kg/ha","7.9959","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1973","1973","kg/ha","1.4908","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1973","1973","kg/ha","3.7499","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1974","1974","kg/ha","8.3481","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1974","1974","kg/ha","1.4769","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1974","1974","kg/ha","3.691","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1975","1975","kg/ha","9.2854","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1975","1975","kg/ha","1.4487","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1975","1975","kg/ha","3.5997","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1976","1976","kg/ha","9.2764","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1976","1976","kg/ha","1.4823","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1976","1976","kg/ha","3.4291","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1977","1977","kg/ha","8.7269","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1977","1977","kg/ha","1.4411","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1977","1977","kg/ha","3.3248","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1978","1978","kg/ha","8.7615","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1978","1978","kg/ha","1.3119","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1978","1978","kg/ha","3.0619","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1979","1979","kg/ha","8.7104","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1979","1979","kg/ha","1.2239","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1979","1979","kg/ha","2.7567","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1980","1980","kg/ha","8.4109","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1980","1980","kg/ha","1.2117","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1980","1980","kg/ha","3.1027","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1981","1981","kg/ha","10.0389","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1981","1981","kg/ha","1.2343","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1981","1981","kg/ha","3.5286","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1982","1982","kg/ha","8.4834","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1982","1982","kg/ha","1.107","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1982","1982","kg/ha","2.4553","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7276","Cropland nitrogen per unit area","5079","Input","1983","1983","kg/ha","9.2307","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7281","Cropland phosphorus per unit area","5079","Input","1983","1983","kg/ha","1.249","E","Estimated value",""
"ESB","Cropland Nutrient Balance","266","Gabon","7283","Cropland potassium per unit area","5079","Input","1983","1983","kg/ha","4.3378","E","Estimated value",""
