Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1994","1994","3050","FAO TIER 1","kt","3.6448","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","ha","104.3981","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1995","1995","3050","FAO TIER 1","kt","3.6748","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","ha","105.2505","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1996","1996","3050","FAO TIER 1","kt","3.7048","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","ha","105.2505","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1997","1997","3050","FAO TIER 1","kt","3.7048","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","ha","125.281","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1998","1998","3050","FAO TIER 1","kt","4.4099","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","ha","132.5249","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","1999","1999","3050","FAO TIER 1","kt","4.6649","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","ha","148.2899","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2000","2000","3050","FAO TIER 1","kt","5.2198","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","ha","159.3682","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2001","2001","3050","FAO TIER 1","kt","5.6098","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","ha","162.3507","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2002","2002","3050","FAO TIER 1","kt","5.7147","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","ha","162.3507","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","5.7147","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","ha","164.055","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","ha","164.055","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","ha","164.055","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","ha","164.055","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","ha","164.055","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","ha","164.4812","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","5.7897","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","ha","164.4812","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","5.7897","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","ha","164.9074","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","5.8047","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","ha","168.3169","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","5.9248","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","ha","171.3001","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","6.0298","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","ha","164.053","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","ha","164.053","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","5.7747","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","ha","165.7575","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","5.8347","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","165.3314","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0.0013","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","5.8197","E","Estimated value",""
"GV","Emissions from Drained organic soils","430","Liberia","5026","Area","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","ha","165.3314","I","Imputed value",""
"GV","Emissions from Drained organic soils","430","Liberia","7230","Emissions (N2O)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","0.0013","I","Imputed value",""
"GV","Emissions from Drained organic soils","430","Liberia","7273","Emissions (CO2)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","5.8197","I","Imputed value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1990","1990","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1991","1991","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1997","1997","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1998","1998","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","1999","1999","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2000","2000","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2001","2001","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2002","2002","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","5026","Area","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","ha","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7230","Emissions (N2O)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","434","Libya","7273","Emissions (CO2)","6727","Cropland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
